Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount,Month,Description_ASSORTED COLOUR BIRD ORNAMENT,Description_CREAM HANGING HEART T-LIGHT HOLDER,Description_JUMBO BAG RED RETROSPOT,Description_LUNCH BAG  BLACK SKULL.,Description_LUNCH BAG RED RETROSPOT,Description_PARTY BUNTING,Description_POPCORN HOLDER,Description_REGENCY CAKESTAND 3 TIER,Description_SET OF 3 CAKE TINS PANTRY DESIGN 
544040,22720,3,2011-02-15 11:40:00,4.95,u14701,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544042,47566,1,2011-02-15 11:52:00,4.95,u14527,United Kingdom,4.95,2,0,0,0,0,0,1,0,0,0
544044,22720,1,2011-02-15 12:05:00,4.95,u14659,United Kingdom,4.95,2,0,0,0,0,0,0,0,0,1
544051,22720,6,2011-02-15 12:40:00,4.95,u167,United Kingdom,29.700000000000003,2,0,0,0,0,0,0,0,0,1
544051,20725,10,2011-02-15 12:40:00,1.65,u167,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544051,85099B,10,2011-02-15 12:40:00,1.95,u167,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544055,85123A,12,2011-02-15 12:48:00,2.95,u14035,United Kingdom,35.400000000000006,2,0,1,0,0,0,0,0,0,0
544056,22197,12,2011-02-15 12:48:00,0.85,u13004,United Kingdom,10.2,2,0,0,0,0,0,0,1,0,0
544067,84879,16,2011-02-15 14:02:00,1.69,u16431,United Kingdom,27.04,2,1,0,0,0,0,0,0,0,0
544068,22197,2,2011-02-15 14:08:00,0.85,u16431,United Kingdom,1.7,2,0,0,0,0,0,0,1,0,0
544068,84879,3,2011-02-15 14:08:00,1.69,u16431,United Kingdom,5.07,2,1,0,0,0,0,0,0,0,0
544068,84879,1,2011-02-15 14:08:00,1.69,u16431,United Kingdom,1.69,2,1,0,0,0,0,0,0,0,0
544071,22720,3,2011-02-15 14:30:00,4.95,u16317,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544083,22720,3,2011-02-15 15:51:00,4.95,u15606,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544084,22197,12,2011-02-15 16:27:00,0.85,u1476,United Kingdom,10.2,2,0,0,0,0,0,0,1,0,0
544090,22720,3,2011-02-16 08:15:00,4.95,u1388,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544094,21212,24,2011-02-16 09:11:00,0.55,u1581,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544094,20725,10,2011-02-16 09:11:00,1.65,u1581,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544095,22720,6,2011-02-16 09:25:00,4.95,u16509,United Kingdom,29.700000000000003,2,0,0,0,0,0,0,0,0,1
544095,47566,4,2011-02-16 09:25:00,4.95,u16509,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544098,84879,8,2011-02-16 10:04:00,1.69,u16019,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544100,85123A,6,2011-02-16 10:25:00,2.95,u15002,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544100,22197,10,2011-02-16 10:25:00,0.85,u15002,United Kingdom,8.5,2,0,0,0,0,0,0,1,0,0
544100,84879,8,2011-02-16 10:25:00,1.69,u15002,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544100,20725,10,2011-02-16 10:25:00,1.65,u15002,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544105,85099B,10,2011-02-16 10:38:00,1.95,u17567,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544105,22720,3,2011-02-16 10:38:00,4.95,u17567,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544106,85123A,6,2011-02-16 10:47:00,2.95,u1453,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544151,84879,8,2011-02-16 12:02:00,1.69,u15024,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544153,47566,1,2011-02-16 12:11:00,4.95,u15356,United Kingdom,4.95,2,0,0,0,0,0,1,0,0,0
544153,85123A,5,2011-02-16 12:11:00,2.95,u15356,United Kingdom,14.75,2,0,1,0,0,0,0,0,0,0
544153,20727,2,2011-02-16 12:11:00,1.65,u15356,United Kingdom,3.3,2,0,0,0,1,0,0,0,0,0
544158,85123A,12,2011-02-16 12:47:00,2.95,u14944,United Kingdom,35.400000000000006,2,0,1,0,0,0,0,0,0,0
544159,84879,16,2011-02-16 12:48:00,1.69,u14944,United Kingdom,27.04,2,1,0,0,0,0,0,0,0,0
544160,85123A,1,2011-02-16 12:49:00,2.95,u16494,United Kingdom,2.95,2,0,1,0,0,0,0,0,0,0
544160,85123A,3,2011-02-16 12:49:00,2.95,u16494,United Kingdom,8.850000000000001,2,0,1,0,0,0,0,0,0,0
544161,85099B,10,2011-02-16 12:59:00,1.95,u16875,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544161,20725,10,2011-02-16 12:59:00,1.65,u16875,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544162,84879,16,2011-02-16 13:00:00,1.69,u14959,United Kingdom,27.04,2,1,0,0,0,0,0,0,0,0
544165,85123A,6,2011-02-16 13:11:00,2.95,u1421,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544165,22720,3,2011-02-16 13:11:00,4.95,u1421,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544167,84879,8,2011-02-16 13:14:00,1.69,u14755,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544176,85123A,6,2011-02-16 14:18:00,2.95,u18219,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544176,84879,8,2011-02-16 14:18:00,1.69,u18219,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544177,85123A,12,2011-02-16 14:27:00,2.95,u13001,United Kingdom,35.400000000000006,2,0,1,0,0,0,0,0,0,0
544177,20725,10,2011-02-16 14:27:00,1.65,u13001,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544177,22720,4,2011-02-16 14:27:00,4.95,u13001,United Kingdom,19.8,2,0,0,0,0,0,0,0,0,1
544177,22197,3,2011-02-16 14:27:00,0.85,u13001,United Kingdom,2.55,2,0,0,0,0,0,0,1,0,0
544181,47566,4,2011-02-16 14:56:00,4.95,u17175,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544182,85099B,10,2011-02-16 15:13:00,1.95,u18257,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544182,22720,3,2011-02-16 15:13:00,4.95,u18257,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544187,20725,10,2011-02-16 16:31:00,1.65,u14107,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544191,20725,10,2011-02-16 16:57:00,1.65,u13089,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544194,85099B,10,2011-02-17 08:40:00,1.95,u16839,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544196,22197,24,2011-02-17 09:47:00,0.85,u13327,United Kingdom,20.4,2,0,0,0,0,0,0,1,0,0
544199,85123A,12,2011-02-17 10:04:00,2.55,u13777,United Kingdom,30.599999999999998,2,0,1,0,0,0,0,0,0,0
544278,20727,10,2011-02-17 12:01:00,1.65,u15382,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544278,21212,24,2011-02-17 12:01:00,0.55,u15382,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544280,84879,8,2011-02-17 12:21:00,1.69,u14754,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544286,85123A,7,2011-02-17 12:29:00,2.95,u13151,United Kingdom,20.650000000000002,2,0,1,0,0,0,0,0,0,0
544292,21212,6,2011-02-17 12:33:00,0.55,u16745,United Kingdom,3.3000000000000003,2,0,0,0,0,0,0,0,0,0
544292,22720,2,2011-02-17 12:33:00,4.95,u16745,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544293,22197,9,2011-02-17 12:42:00,0.85,u17954,United Kingdom,7.6499999999999995,2,0,0,0,0,0,0,1,0,0
544293,85099B,1,2011-02-17 12:42:00,1.95,u17954,United Kingdom,1.95,2,0,0,1,0,0,0,0,0,0
544293,20725,1,2011-02-17 12:42:00,1.65,u17954,United Kingdom,1.65,2,0,0,0,0,1,0,0,0,0
544293,20727,2,2011-02-17 12:42:00,1.65,u17954,United Kingdom,3.3,2,0,0,0,1,0,0,0,0,0
544294,85123A,12,2011-02-17 12:42:00,2.95,u15601,United Kingdom,35.400000000000006,2,0,1,0,0,0,0,0,0,0
544299,20727,10,2011-02-17 12:55:00,1.65,u13178,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544299,20725,10,2011-02-17 12:55:00,1.65,u13178,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544303,85123A,4,2011-02-17 13:28:00,2.95,u18116,United Kingdom,11.8,2,0,1,0,0,0,0,0,0,0
544303,22197,2,2011-02-17 13:28:00,0.85,u18116,United Kingdom,1.7,2,0,0,0,0,0,0,1,0,0
544304,22197,18,2011-02-17 13:47:00,0.85,u18125,United Kingdom,15.299999999999999,2,0,0,0,0,0,0,1,0,0
544305,22720,1,2011-02-17 13:54:00,4.95,u15044,United Kingdom,4.95,2,0,0,0,0,0,0,0,0,1
544309,20725,10,2011-02-17 14:17:00,1.65,u15785,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544314,84879,16,2011-02-17 14:42:00,1.69,u13767,United Kingdom,27.04,2,1,0,0,0,0,0,0,0,0
544316,22720,3,2011-02-17 14:49:00,4.95,u16556,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544316,47566,5,2011-02-17 14:49:00,4.95,u16556,United Kingdom,24.75,2,0,0,0,0,0,1,0,0,0
544317,47566,2,2011-02-17 14:51:00,4.95,u18138,United Kingdom,9.9,2,0,0,0,0,0,1,0,0,0
544319,85123A,3,2011-02-17 15:03:00,2.95,u14379,United Kingdom,8.850000000000001,2,0,1,0,0,0,0,0,0,0
544322,85123A,6,2011-02-17 15:50:00,2.95,u14211,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544335,22720,2,2011-02-17 19:21:00,4.95,u14702,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544337,21212,24,2011-02-18 08:34:00,0.55,u13425,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544337,85123A,6,2011-02-18 08:34:00,2.95,u13425,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544337,84879,8,2011-02-18 08:34:00,1.69,u13425,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544337,20727,10,2011-02-18 08:34:00,1.65,u13425,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544338,22720,3,2011-02-18 08:47:00,4.95,u12852,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544339,22720,3,2011-02-18 09:04:00,4.95,u15228,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544356,21212,24,2011-02-18 11:18:00,0.55,u13904,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544368,85099B,2,2011-02-18 11:27:00,1.95,u14057,United Kingdom,3.9,2,0,0,1,0,0,0,0,0,0
544391,85099B,10,2011-02-18 11:53:00,1.95,u15755,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544391,22720,3,2011-02-18 11:53:00,4.95,u15755,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544391,21212,24,2011-02-18 11:53:00,0.55,u15755,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544393,85099B,2,2011-02-18 11:56:00,1.95,u16393,United Kingdom,3.9,2,0,0,1,0,0,0,0,0,0
544393,20725,6,2011-02-18 11:56:00,1.65,u16393,United Kingdom,9.899999999999999,2,0,0,0,0,1,0,0,0,0
544409,47566,8,2011-02-18 13:32:00,4.95,u16265,United Kingdom,39.6,2,0,0,0,0,0,1,0,0,0
544409,22197,12,2011-02-18 13:32:00,0.85,u16265,United Kingdom,10.2,2,0,0,0,0,0,0,1,0,0
544421,84879,8,2011-02-18 15:21:00,1.69,u13951,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544445,22720,2,2011-02-20 10:56:00,4.95,u16746,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544447,85123A,12,2011-02-20 11:39:00,2.95,u16466,United Kingdom,35.400000000000006,2,0,1,0,0,0,0,0,0,0
544449,22197,10,2011-02-20 12:14:00,0.85,u16115,United Kingdom,8.5,2,0,0,0,0,0,0,1,0,0
544449,20725,4,2011-02-20 12:14:00,1.65,u16115,United Kingdom,6.6,2,0,0,0,0,1,0,0,0,0
544449,21212,12,2011-02-20 12:14:00,0.55,u16115,United Kingdom,6.6000000000000005,2,0,0,0,0,0,0,0,0,0
544449,22720,2,2011-02-20 12:14:00,4.95,u16115,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544450,22720,3,2011-02-20 12:23:00,4.95,u17811,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544455,47566,5,2011-02-20 13:18:00,4.95,u13097,United Kingdom,24.75,2,0,0,0,0,0,1,0,0,0
544455,22720,2,2011-02-20 13:18:00,4.95,u13097,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544459,22720,6,2011-02-20 13:52:00,4.95,u17838,United Kingdom,29.700000000000003,2,0,0,0,0,0,0,0,0,1
544462,22720,3,2011-02-20 14:21:00,4.95,u1705,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544463,84879,8,2011-02-20 14:31:00,1.69,u12988,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544465,22720,3,2011-02-20 15:06:00,4.95,u13168,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544466,20727,1,2011-02-20 15:43:00,1.65,u14606,United Kingdom,1.65,2,0,0,0,1,0,0,0,0,0
544467,22720,2,2011-02-20 15:51:00,4.95,u14502,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544467,21212,1,2011-02-20 15:51:00,0.55,u14502,United Kingdom,0.55,2,0,0,0,0,0,0,0,0,0
544472,22720,3,2011-02-21 09:09:00,4.95,u15129,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544476,22720,2,2011-02-21 09:58:00,4.95,u14796,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544476,21212,2,2011-02-21 09:58:00,0.55,u14796,United Kingdom,1.1,2,0,0,0,0,0,0,0,0,0
544484,20725,10,2011-02-21 11:10:00,1.65,u15321,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544568,21212,24,2011-02-21 12:54:00,0.55,u15065,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544568,22720,3,2011-02-21 12:54:00,4.95,u15065,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544569,21212,3,2011-02-21 12:58:00,0.55,u1698,United Kingdom,1.6500000000000001,2,0,0,0,0,0,0,0,0,0
544572,84879,16,2011-02-21 13:21:00,1.69,u14639,United Kingdom,27.04,2,1,0,0,0,0,0,0,0,0
544572,22720,3,2011-02-21 13:21:00,4.95,u14639,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544586,85123A,8,2011-02-21 15:04:00,2.95,u17338,United Kingdom,23.6,2,0,1,0,0,0,0,0,0,0
544586,21212,1,2011-02-21 15:04:00,0.55,u17338,United Kingdom,0.55,2,0,0,0,0,0,0,0,0,0
544586,21212,4,2011-02-21 15:04:00,0.55,u17338,United Kingdom,2.2,2,0,0,0,0,0,0,0,0,0
544597,85123A,3,2011-02-21 17:42:00,2.95,u16014,United Kingdom,8.850000000000001,2,0,1,0,0,0,0,0,0,0
544607,21212,24,2011-02-22 10:00:00,0.55,u13862,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544634,20725,5,2011-02-22 11:02:00,1.65,u17994,United Kingdom,8.25,2,0,0,0,0,1,0,0,0,0
544637,22720,3,2011-02-22 11:20:00,4.95,u16546,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544638,21212,24,2011-02-22 11:33:00,0.55,u14688,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544646,85099B,2,2011-02-22 12:06:00,1.95,u17075,United Kingdom,3.9,2,0,0,1,0,0,0,0,0,0
544656,21212,24,2011-02-22 13:02:00,0.55,u17442,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544656,22720,3,2011-02-22 13:02:00,4.95,u17442,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544657,20725,10,2011-02-22 13:08:00,1.65,u14895,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544657,21212,24,2011-02-22 13:08:00,0.55,u14895,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544657,47566,4,2011-02-22 13:08:00,4.95,u14895,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544657,22720,3,2011-02-22 13:08:00,4.95,u14895,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544657,85123A,6,2011-02-22 13:08:00,2.95,u14895,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544661,85123A,12,2011-02-22 13:59:00,2.95,u15303,United Kingdom,35.400000000000006,2,0,1,0,0,0,0,0,0,0
544662,21212,1,2011-02-22 14:10:00,0.55,u12845,United Kingdom,0.55,2,0,0,0,0,0,0,0,0,0
544663,47566,6,2011-02-22 14:43:00,4.95,u18188,United Kingdom,29.700000000000003,2,0,0,0,0,0,1,0,0,0
544664,22720,3,2011-02-22 14:55:00,4.95,u16045,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544666,85123A,3,2011-02-22 15:00:00,2.95,u16907,United Kingdom,8.850000000000001,2,0,1,0,0,0,0,0,0,0
544668,85123A,6,2011-02-22 15:14:00,2.95,u16573,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544668,22720,3,2011-02-22 15:14:00,4.95,u16573,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544673,22197,2,2011-02-22 15:46:00,0.85,u13421,United Kingdom,1.7,2,0,0,0,0,0,0,1,0,0
544673,85099B,20,2011-02-22 15:46:00,1.95,u13421,United Kingdom,39.0,2,0,0,1,0,0,0,0,0,0
544677,85123A,1,2011-02-22 16:13:00,2.95,u18196,United Kingdom,2.95,2,0,1,0,0,0,0,0,0,0
544677,84879,8,2011-02-22 16:13:00,1.69,u18196,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544685,20725,10,2011-02-22 17:13:00,1.65,u13285,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544691,21212,24,2011-02-23 09:09:00,0.55,u13804,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544691,22720,3,2011-02-23 09:09:00,4.95,u13804,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544693,22720,3,2011-02-23 09:25:00,4.95,u15397,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544694,84879,8,2011-02-23 09:30:00,1.69,u17706,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544695,22720,3,2011-02-23 09:38:00,4.95,u14276,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544778,22720,2,2011-02-23 12:03:00,4.95,u14978,United Kingdom,9.9,2,0,0,0,0,0,0,0,0,1
544788,85099B,10,2011-02-23 12:18:00,1.95,u13089,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544790,22197,12,2011-02-23 12:27:00,0.85,u1694,United Kingdom,10.2,2,0,0,0,0,0,0,1,0,0
544790,85123A,6,2011-02-23 12:27:00,2.95,u1694,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544790,85099B,4,2011-02-23 12:27:00,1.95,u1694,United Kingdom,7.8,2,0,0,1,0,0,0,0,0,0
544790,20727,4,2011-02-23 12:27:00,1.65,u1694,United Kingdom,6.6,2,0,0,0,1,0,0,0,0,0
544790,47566,4,2011-02-23 12:27:00,4.95,u1694,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544796,85123A,8,2011-02-23 13:37:00,2.95,u16208,United Kingdom,23.6,2,0,1,0,0,0,0,0,0,0
544799,20725,10,2011-02-23 13:45:00,1.65,u17063,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544799,20727,10,2011-02-23 13:45:00,1.65,u17063,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544799,85099B,10,2011-02-23 13:45:00,1.95,u17063,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544800,21212,24,2011-02-23 13:45:00,0.55,u15687,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544801,20727,10,2011-02-23 13:48:00,1.65,u16145,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544801,22720,3,2011-02-23 13:48:00,4.95,u16145,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544801,21212,24,2011-02-23 13:48:00,0.55,u16145,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544803,20727,1,2011-02-23 14:29:00,1.65,u14606,United Kingdom,1.65,2,0,0,0,1,0,0,0,0,0
544806,47566,4,2011-02-23 14:50:00,4.95,u15932,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544810,22720,3,2011-02-23 15:53:00,4.95,u17675,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544810,47566,4,2011-02-23 15:53:00,4.95,u17675,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544813,85123A,1,2011-02-23 16:23:00,2.95,u15984,United Kingdom,2.95,2,0,1,0,0,0,0,0,0,0
544813,85123A,4,2011-02-23 16:23:00,2.95,u15984,United Kingdom,11.8,2,0,1,0,0,0,0,0,0,0
544824,22720,3,2011-02-24 09:32:00,4.95,u17139,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544824,85123A,6,2011-02-24 09:32:00,2.95,u17139,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544824,84879,8,2011-02-24 09:32:00,1.69,u17139,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544824,85099B,10,2011-02-24 09:32:00,1.95,u17139,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544824,20725,10,2011-02-24 09:32:00,1.65,u17139,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544824,20727,10,2011-02-24 09:32:00,1.65,u17139,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544836,84879,16,2011-02-24 10:25:00,1.69,u17613,United Kingdom,27.04,2,1,0,0,0,0,0,0,0,0
544839,22720,3,2011-02-24 10:50:00,4.95,u14841,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544839,85099B,10,2011-02-24 10:50:00,1.95,u14841,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544847,85099B,10,2011-02-24 11:15:00,1.95,u16086,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544888,85099B,10,2011-02-24 11:55:00,1.95,u14231,United Kingdom,19.5,2,0,0,1,0,0,0,0,0,0
544893,21212,24,2011-02-24 12:01:00,0.55,u17865,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544894,21212,24,2011-02-24 12:09:00,0.55,u15805,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544894,47566,4,2011-02-24 12:09:00,4.95,u15805,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544894,20727,10,2011-02-24 12:09:00,1.65,u15805,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544900,47566,4,2011-02-24 12:41:00,4.95,u15121,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544900,22720,3,2011-02-24 12:41:00,4.95,u15121,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544903,85123A,6,2011-02-24 13:43:00,2.95,u18065,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544904,22720,3,2011-02-24 13:46:00,4.95,u13018,United Kingdom,14.850000000000001,2,0,0,0,0,0,0,0,0,1
544907,85123A,6,2011-02-24 14:15:00,2.95,u12945,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544911,84879,8,2011-02-24 15:01:00,1.69,u16838,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544914,20727,10,2011-02-24 15:39:00,1.65,u16722,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544914,20725,10,2011-02-24 15:39:00,1.65,u16722,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544915,85123A,12,2011-02-24 15:41:00,2.55,u13777,United Kingdom,30.599999999999998,2,0,1,0,0,0,0,0,0,0
544919,20725,10,2011-02-24 16:31:00,1.65,u13725,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544924,47566,4,2011-02-24 17:18:00,4.95,u13851,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544925,85099B,20,2011-02-24 17:28:00,1.95,u16997,United Kingdom,39.0,2,0,0,1,0,0,0,0,0,0
544926,85123A,6,2011-02-24 17:50:00,2.95,u13468,United Kingdom,17.700000000000003,2,0,1,0,0,0,0,0,0,0
544930,21212,2,2011-02-24 18:26:00,0.55,u17472,United Kingdom,1.1,2,0,0,0,0,0,0,0,0,0
544935,84879,8,2011-02-25 09:09:00,1.69,u1387,United Kingdom,13.52,2,1,0,0,0,0,0,0,0,0
544937,22197,12,2011-02-25 10:09:00,0.85,u12839,United Kingdom,10.2,2,0,0,0,0,0,0,1,0,0
544940,20725,10,2011-02-25 10:19:00,1.65,u16592,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544940,21212,24,2011-02-25 10:19:00,0.55,u16592,United Kingdom,13.200000000000001,2,0,0,0,0,0,0,0,0,0
544940,22197,12,2011-02-25 10:19:00,0.85,u16592,United Kingdom,10.2,2,0,0,0,0,0,0,1,0,0
544941,47566,4,2011-02-25 10:25:00,4.95,u12841,United Kingdom,19.8,2,0,0,0,0,0,1,0,0,0
544942,20727,10,2011-02-25 10:29:00,1.65,u15544,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544942,20725,10,2011-02-25 10:29:00,1.65,u15544,United Kingdom,16.5,2,0,0,0,0,1,0,0,0,0
544943,85099B,20,2011-02-25 10:39:00,1.95,u15845,United Kingdom,39.0,2,0,0,1,0,0,0,0,0,0
544945,20727,10,2011-02-25 10:53:00,1.65,u17735,United Kingdom,16.5,2,0,0,0,1,0,0,0,0,0
544968,84879,16,2011-02-25 11:30:00,1.69,u13458,United Kingdom,27.04,2,1,0,0,0,0,0,0,0,0
544998,22720,1,2011-02-25 11:56:00,4.95,u1447,United Kingdom,4.95,2,0,0,0,0,0,0,0,0,1
545000,22720,6,2011-02-25 12:37:00,4.95,u15281,United Kingdom,29.700000000000003,2,0,0,0,0,0,0,0,0,1
545002,22720,4,2011-02-25 12:43:00,4.95,u13001,United Kingdom,19.8,2,0,0,0,0,0,0,0,0,1
545004,47566,8,2011-02-25 12:48:00,4.95,u13753,United Kingdom,39.6,2,0,0,0,0,0,1,0,0,0
545011,47566,1,2011-02-25 13:05:00,4.95,u13666,United Kingdom,4.95,2,0,0,0,0,0,1,0,0,0
545013,20725,20,2011-02-25 13:09:00,1.65,u13093,United Kingdom,33.0,2,0,0,0,0,1,0,0,0,0
