Invoice,StockCode,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
547655,22423,6,2011-03-24 12:52:00,12.75,u14267,United Kingdom,76.5
547656,85123A,2,2011-03-24 12:53:00,2.95,u13263,United Kingdom,5.9
547656,47566,2,2011-03-24 12:53:00,4.95,u13263,United Kingdom,9.9
547656,21212,3,2011-03-24 12:53:00,0.55,u13263,United Kingdom,1.6500000000000001
547657,22720,6,2011-03-24 12:58:00,4.95,u13871,United Kingdom,29.700000000000003
547658,21212,5,2011-03-24 13:04:00,0.55,u13736,United Kingdom,2.75
547658,21212,4,2011-03-24 13:04:00,0.55,u13736,United Kingdom,2.2
547658,22720,2,2011-03-24 13:04:00,4.95,u13736,United Kingdom,9.9
547658,20725,1,2011-03-24 13:04:00,1.65,u13736,United Kingdom,1.65
547662,84879,16,2011-03-24 13:12:00,1.69,u14085,United Kingdom,27.04
547662,22720,2,2011-03-24 13:12:00,4.95,u14085,United Kingdom,9.9
547663,21212,1,2011-03-24 13:16:00,0.55,u16022,United Kingdom,0.55
547664,47566,1,2011-03-24 13:16:00,4.95,u13069,United Kingdom,4.95
547665,22720,6,2011-03-24 13:17:00,4.95,u14256,United Kingdom,29.700000000000003
547666,85099B,40,2011-03-24 13:23:00,1.95,u14235,United Kingdom,78.0
547666,22720,24,2011-03-24 13:23:00,4.25,u14235,United Kingdom,102.0
547667,20725,10,2011-03-24 13:25:00,1.65,u167,United Kingdom,16.5
547667,85099B,20,2011-03-24 13:25:00,1.95,u167,United Kingdom,39.0
547670,85123A,1,2011-03-24 13:41:00,2.95,u16769,United Kingdom,2.95
547670,85123A,3,2011-03-24 13:41:00,2.95,u16769,United Kingdom,8.850000000000001
547670,85123A,6,2011-03-24 13:41:00,2.95,u16769,United Kingdom,17.700000000000003
547670,47566,2,2011-03-24 13:41:00,4.95,u16769,United Kingdom,9.9
547674,85099B,10,2011-03-24 13:59:00,1.95,u15835,United Kingdom,19.5
547687,21212,24,2011-03-24 14:52:00,0.55,u15078,United Kingdom,13.200000000000001
547687,20725,10,2011-03-24 14:52:00,1.65,u15078,United Kingdom,16.5
547687,85099B,20,2011-03-24 14:52:00,1.95,u15078,United Kingdom,39.0
547689,21212,4,2011-03-24 14:55:00,0.55,u17757,United Kingdom,2.2
547698,22423,4,2011-03-24 16:30:00,12.75,u15304,United Kingdom,51.0
547705,22720,2,2011-03-24 18:20:00,4.95,u14056,United Kingdom,9.9
547709,85123A,6,2011-03-24 18:43:00,2.95,u18109,United Kingdom,17.700000000000003
547709,22720,2,2011-03-24 18:43:00,4.95,u18109,United Kingdom,9.9
547712,84879,8,2011-03-24 19:31:00,1.69,u16905,United Kingdom,13.52
547712,22423,3,2011-03-24 19:31:00,12.75,u16905,United Kingdom,38.25
547713,85123A,6,2011-03-25 08:41:00,2.95,u16458,United Kingdom,17.700000000000003
547713,85099B,10,2011-03-25 08:41:00,1.95,u16458,United Kingdom,19.5
547719,22423,6,2011-03-25 10:05:00,12.75,u14404,United Kingdom,76.5
547719,20725,30,2011-03-25 10:05:00,1.65,u14404,United Kingdom,49.5
547719,20727,20,2011-03-25 10:05:00,1.65,u14404,United Kingdom,33.0
547721,22720,3,2011-03-25 10:14:00,4.95,u13,United Kingdom,14.850000000000001
547721,85123A,6,2011-03-25 10:14:00,2.95,u13,United Kingdom,17.700000000000003
547726,85099B,100,2011-03-25 10:49:00,1.65,u16029,United Kingdom,165.0
547729,47566,4,2011-03-25 10:52:00,4.95,u15529,United Kingdom,19.8
547730,22423,1,2011-03-25 11:01:00,12.75,u14796,United Kingdom,12.75
547762,84879,8,2011-03-25 11:31:00,1.69,u13695,United Kingdom,13.52
547772,20727,2,2011-03-25 11:34:00,1.65,u17979,United Kingdom,3.3
547772,22423,1,2011-03-25 11:34:00,12.75,u17979,United Kingdom,12.75
547772,22197,2,2011-03-25 11:34:00,0.85,u17979,United Kingdom,1.7
547785,47566,6,2011-03-25 11:41:00,4.95,u13097,United Kingdom,29.700000000000003
547785,22720,1,2011-03-25 11:41:00,4.95,u13097,United Kingdom,4.95
547785,22423,3,2011-03-25 11:41:00,12.75,u13097,United Kingdom,38.25
547786,20725,3,2011-03-25 11:44:00,1.65,u14587,United Kingdom,4.949999999999999
547786,20727,3,2011-03-25 11:44:00,1.65,u14587,United Kingdom,4.949999999999999
547786,47566,2,2011-03-25 11:44:00,4.95,u14587,United Kingdom,9.9
547786,85123A,1,2011-03-25 11:44:00,2.95,u14587,United Kingdom,2.95
547787,85099B,60,2011-03-25 11:57:00,1.95,u13139,United Kingdom,117.0
547788,20725,1,2011-03-25 12:00:00,4.13,,United Kingdom,4.13
547788,21212,1,2011-03-25 12:00:00,1.25,,United Kingdom,1.25
547788,22423,27,2011-03-25 12:00:00,24.96,,United Kingdom,673.9200000000001
547788,47566,9,2011-03-25 12:00:00,10.79,,United Kingdom,97.10999999999999
547788,85123A,4,2011-03-25 12:00:00,5.79,,United Kingdom,23.16
547793,47566,5,2011-03-25 12:10:00,4.95,u14758,United Kingdom,24.75
547794,21212,2,2011-03-25 12:13:00,0.55,u14085,United Kingdom,1.1
547795,22423,4,2011-03-25 12:21:00,12.75,u14536,United Kingdom,51.0
547799,85099B,10,2011-03-25 12:48:00,1.95,u17139,United Kingdom,19.5
547799,20725,50,2011-03-25 12:48:00,1.65,u17139,United Kingdom,82.5
547799,20727,30,2011-03-25 12:48:00,1.65,u17139,United Kingdom,49.5
547799,22423,4,2011-03-25 12:48:00,12.75,u17139,United Kingdom,51.0
547800,84879,8,2011-03-25 12:55:00,1.69,u14504,United Kingdom,13.52
547801,20725,10,2011-03-25 12:57:00,1.65,u14107,United Kingdom,16.5
547801,21212,24,2011-03-25 12:57:00,0.55,u14107,United Kingdom,13.200000000000001
547801,22423,2,2011-03-25 12:57:00,12.75,u14107,United Kingdom,25.5
547805,85099B,40,2011-03-25 13:35:00,1.95,u13327,United Kingdom,78.0
547809,47566,1,2011-03-25 13:54:00,4.95,u12748,United Kingdom,4.95
547828,22423,4,2011-03-25 15:18:00,12.75,u16618,United Kingdom,51.0
547828,22197,36,2011-03-25 15:18:00,0.85,u16618,United Kingdom,30.599999999999998
547829,84879,16,2011-03-25 15:24:00,1.69,u16081,United Kingdom,27.04
547829,85123A,6,2011-03-25 15:24:00,2.95,u16081,United Kingdom,17.700000000000003
547830,22197,27,2011-03-25 15:50:00,1.63,,United Kingdom,44.01
547830,22423,1,2011-03-25 15:50:00,24.96,,United Kingdom,24.96
547830,47566,1,2011-03-25 15:50:00,10.79,,United Kingdom,10.79
547830,85099B,1,2011-03-25 15:50:00,4.13,,United Kingdom,4.13
547830,85123A,6,2011-03-25 15:50:00,5.79,,United Kingdom,34.74
547830,20725,1,2011-03-25 15:50:00,4.13,,United Kingdom,4.13
547832,20725,100,2011-03-25 16:25:00,1.45,u17511,United Kingdom,145.0
547832,85099B,300,2011-03-25 16:25:00,1.65,u17511,United Kingdom,495.0
547833,22423,1,2011-03-25 17:34:00,12.75,u1678,United Kingdom,12.75
547833,84879,8,2011-03-25 17:34:00,1.69,u1678,United Kingdom,13.52
547833,85123A,2,2011-03-25 17:34:00,2.95,u1678,United Kingdom,5.9
547835,22423,32,2011-03-27 10:18:00,10.95,u15465,United Kingdom,350.4
547837,85123A,7,2011-03-27 10:26:00,2.95,u17243,United Kingdom,20.650000000000002
547839,85123A,32,2011-03-27 10:54:00,2.55,u12916,United Kingdom,81.6
547842,47566,36,2011-03-27 11:14:00,4.95,u13875,United Kingdom,178.20000000000002
547842,85123A,6,2011-03-27 11:14:00,2.95,u13875,United Kingdom,17.700000000000003
547844,22423,16,2011-03-27 11:44:00,10.95,u15045,United Kingdom,175.2
547845,22423,3,2011-03-27 11:51:00,12.75,u16434,United Kingdom,38.25
547850,84879,8,2011-03-27 12:06:00,1.69,u14472,United Kingdom,13.52
547860,85123A,6,2011-03-27 12:21:00,2.95,u17625,United Kingdom,17.700000000000003
547864,85123A,6,2011-03-27 13:10:00,2.95,u15716,United Kingdom,17.700000000000003
547867,22720,2,2011-03-27 13:56:00,4.95,u13357,United Kingdom,9.9
547867,21212,1,2011-03-27 13:56:00,0.55,u13357,United Kingdom,0.55
547867,21212,2,2011-03-27 13:56:00,0.55,u13357,United Kingdom,1.1
547867,22720,1,2011-03-27 13:56:00,4.95,u13357,United Kingdom,4.95
547867,22423,1,2011-03-27 13:56:00,12.75,u13357,United Kingdom,12.75
547871,85123A,3,2011-03-27 14:28:00,2.95,u16931,United Kingdom,8.850000000000001
547872,85123A,6,2011-03-27 14:34:00,2.95,u16777,United Kingdom,17.700000000000003
547874,85123A,5,2011-03-27 15:39:00,2.95,u14476,United Kingdom,14.75
547876,22423,2,2011-03-27 15:41:00,12.75,u16638,United Kingdom,25.5
547877,22423,1,2011-03-27 15:46:00,12.75,u14573,United Kingdom,12.75
547880,21212,1,2011-03-27 16:05:00,0.55,u15426,United Kingdom,0.55
547880,22197,21,2011-03-27 16:05:00,0.85,u15426,United Kingdom,17.849999999999998
547881,22423,2,2011-03-27 16:08:00,12.75,u1311,United Kingdom,25.5
547881,85123A,6,2011-03-27 16:08:00,2.95,u1311,United Kingdom,17.700000000000003
547883,47566,8,2011-03-28 08:40:00,4.95,u14755,United Kingdom,39.6
547883,22423,2,2011-03-28 08:40:00,12.75,u14755,United Kingdom,25.5
547883,84879,8,2011-03-28 08:40:00,1.69,u14755,United Kingdom,13.52
547884,22720,3,2011-03-28 09:07:00,4.95,u13481,United Kingdom,14.850000000000001
547884,85099B,10,2011-03-28 09:07:00,1.95,u13481,United Kingdom,19.5
547886,85123A,6,2011-03-28 09:21:00,2.95,u13652,United Kingdom,17.700000000000003
547887,47566,4,2011-03-28 09:30:00,4.95,u16245,United Kingdom,19.8
547888,22720,3,2011-03-28 09:59:00,4.95,u13368,United Kingdom,14.850000000000001
547893,22423,8,2011-03-28 10:25:00,12.75,u13552,United Kingdom,102.0
547896,85123A,1,2011-03-28 11:34:00,2.95,u17841,United Kingdom,2.95
547902,22720,1,2011-03-28 11:58:00,4.95,u17765,United Kingdom,4.95
547902,22197,4,2011-03-28 11:58:00,0.85,u17765,United Kingdom,3.4
547903,85099B,20,2011-03-28 11:59:00,1.95,u15039,United Kingdom,39.0
547910,85123A,6,2011-03-28 12:23:00,2.95,u14159,United Kingdom,17.700000000000003
547910,22197,20,2011-03-28 12:23:00,0.85,u14159,United Kingdom,17.0
547910,22720,3,2011-03-28 12:23:00,4.95,u14159,United Kingdom,14.850000000000001
547910,85099B,2,2011-03-28 12:23:00,1.95,u14159,United Kingdom,3.9
547910,20725,3,2011-03-28 12:23:00,1.65,u14159,United Kingdom,4.949999999999999
547910,20727,2,2011-03-28 12:23:00,1.65,u14159,United Kingdom,3.3
547911,85099B,10,2011-03-28 12:25:00,1.95,u14127,United Kingdom,19.5
547918,22720,3,2011-03-28 12:49:00,4.95,u15249,United Kingdom,14.850000000000001
547918,47566,12,2011-03-28 12:49:00,4.95,u15249,United Kingdom,59.400000000000006
547918,20725,10,2011-03-28 12:49:00,1.65,u15249,United Kingdom,16.5
547920,47566,1,2011-03-28 12:52:00,4.95,u1473,United Kingdom,4.95
547921,85123A,12,2011-03-28 13:28:00,2.95,u14766,United Kingdom,35.400000000000006
547921,84879,16,2011-03-28 13:28:00,1.69,u14766,United Kingdom,27.04
547924,22423,1,2011-03-28 13:39:00,12.75,u17749,United Kingdom,12.75
547924,84879,16,2011-03-28 13:39:00,1.69,u17749,United Kingdom,27.04
547924,47566,4,2011-03-28 13:39:00,4.95,u17749,United Kingdom,19.8
547937,22423,1,2011-03-28 14:27:00,12.75,u15068,United Kingdom,12.75
547939,22423,10,2011-03-28 14:42:00,12.75,u15611,United Kingdom,127.5
547940,22720,2,2011-03-28 14:43:00,4.95,u16814,United Kingdom,9.9
547940,21212,1,2011-03-28 14:43:00,0.55,u16814,United Kingdom,0.55
547940,84879,32,2011-03-28 14:43:00,1.69,u16814,United Kingdom,54.08
547942,85123A,18,2011-03-28 14:57:00,2.95,u14538,United Kingdom,53.1
547945,47566,4,2011-03-28 14:59:00,4.95,u14851,United Kingdom,19.8
547947,20725,10,2011-03-28 15:03:00,1.65,u15032,United Kingdom,16.5
547947,85099B,100,2011-03-28 15:03:00,1.65,u15032,United Kingdom,165.0
547949,22423,6,2011-03-28 15:10:00,12.75,u14021,United Kingdom,76.5
547960,20727,1,2011-03-28 15:27:00,1.65,u15644,United Kingdom,1.65
547960,20725,2,2011-03-28 15:27:00,1.65,u15644,United Kingdom,3.3
547962,21212,24,2011-03-28 15:38:00,0.55,u12957,United Kingdom,13.200000000000001
547963,84879,8,2011-03-28 15:42:00,1.69,u13037,United Kingdom,13.52
547964,21212,1,2011-03-28 15:45:00,1.25,,United Kingdom,1.25
547964,85099B,1,2011-03-28 15:45:00,4.13,,United Kingdom,4.13
547967,20725,1,2011-03-28 15:49:00,4.13,,United Kingdom,4.13
547967,22197,2,2011-03-28 15:49:00,1.63,,United Kingdom,3.26
547967,22423,1,2011-03-28 15:49:00,24.96,,United Kingdom,24.96
547967,47566,1,2011-03-28 15:49:00,10.79,,United Kingdom,10.79
547967,85123A,1,2011-03-28 15:49:00,5.79,,United Kingdom,5.79
547971,20727,2,2011-03-28 16:37:00,1.65,u17917,United Kingdom,3.3
547986,85099B,10,2011-03-29 08:46:00,1.95,u18177,United Kingdom,19.5
547987,85099B,10,2011-03-29 09:11:00,1.95,u17428,United Kingdom,19.5
547987,20725,10,2011-03-29 09:11:00,1.65,u17428,United Kingdom,16.5
547987,21212,24,2011-03-29 09:11:00,0.55,u17428,United Kingdom,13.200000000000001
547990,85123A,6,2011-03-29 09:53:00,2.95,u15589,United Kingdom,17.700000000000003
548006,47566,8,2011-03-29 10:50:00,4.95,u18226,United Kingdom,39.6
548006,85099B,20,2011-03-29 10:50:00,1.95,u18226,United Kingdom,39.0
548006,20725,20,2011-03-29 10:50:00,1.65,u18226,United Kingdom,33.0
548006,20727,10,2011-03-29 10:50:00,1.65,u18226,United Kingdom,16.5
548007,85123A,6,2011-03-29 10:51:00,2.95,u13769,United Kingdom,17.700000000000003
548012,85123A,12,2011-03-29 11:15:00,2.95,u17377,United Kingdom,35.400000000000006
548014,22720,3,2011-03-29 11:29:00,4.95,u17719,United Kingdom,14.850000000000001
548017,22720,3,2011-03-29 11:42:00,4.95,u16871,United Kingdom,14.850000000000001
548017,21212,24,2011-03-29 11:42:00,0.55,u16871,United Kingdom,13.200000000000001
548144,85099B,100,2011-03-29 12:29:00,1.65,u13798,United Kingdom,165.0
548144,85123A,64,2011-03-29 12:29:00,2.55,u13798,United Kingdom,163.2
548148,22423,1,2011-03-29 12:31:00,12.75,u17931,United Kingdom,12.75
548150,22720,1,2011-03-29 12:55:00,4.95,u17315,United Kingdom,4.95
548151,47566,4,2011-03-29 12:57:00,4.95,u13803,United Kingdom,19.8
548151,84879,8,2011-03-29 12:57:00,1.69,u13803,United Kingdom,13.52
548152,21212,24,2011-03-29 13:04:00,0.55,u17398,United Kingdom,13.200000000000001
548154,21212,24,2011-03-29 13:06:00,0.55,u17675,United Kingdom,13.200000000000001
548157,85099B,60,2011-03-29 13:27:00,1.65,u14298,United Kingdom,99.0
548158,22423,4,2011-03-29 13:28:00,12.75,u15906,United Kingdom,51.0
548160,84879,16,2011-03-29 13:33:00,1.69,u16253,United Kingdom,27.04
548162,22423,17,2011-03-29 13:42:00,24.96,,United Kingdom,424.32
548162,47566,52,2011-03-29 13:42:00,10.79,,United Kingdom,561.0799999999999
548162,20725,43,2011-03-29 13:42:00,4.96,,United Kingdom,213.28
548162,21212,64,2011-03-29 13:42:00,2.08,,United Kingdom,133.12
548163,22197,2,2011-03-29 13:43:00,1.63,,United Kingdom,3.26
548163,85099B,8,2011-03-29 13:43:00,4.13,,United Kingdom,33.04
548163,20727,5,2011-03-29 13:43:00,4.96,,United Kingdom,24.8
548164,22720,1,2011-03-29 13:44:00,10.79,,United Kingdom,10.79
548165,20727,1,2011-03-29 13:44:00,4.96,,United Kingdom,4.96
548165,22197,20,2011-03-29 13:44:00,1.63,,United Kingdom,32.599999999999994
548164,85099B,4,2011-03-29 13:44:00,4.13,,United Kingdom,16.52
548166,20727,1,2011-03-29 13:45:00,4.96,,United Kingdom,4.96
548166,22197,2,2011-03-29 13:45:00,1.63,,United Kingdom,3.26
548166,85099B,3,2011-03-29 13:45:00,4.13,,United Kingdom,12.39
548167,22197,2,2011-03-29 13:45:00,1.63,,United Kingdom,3.26
548167,85099B,2,2011-03-29 13:45:00,4.13,,United Kingdom,8.26
548169,47566,50,2011-03-29 13:48:00,4.15,u1468,United Kingdom,207.50000000000003
548169,20727,20,2011-03-29 13:48:00,1.65,u1468,United Kingdom,33.0
548169,21212,72,2011-03-29 13:48:00,0.55,u1468,United Kingdom,39.6
548169,20725,100,2011-03-29 13:48:00,1.45,u1468,United Kingdom,145.0
548178,85099B,10,2011-03-29 14:35:00,1.95,u14367,United Kingdom,19.5
548178,20727,10,2011-03-29 14:35:00,1.65,u14367,United Kingdom,16.5
548178,47566,12,2011-03-29 14:35:00,4.95,u14367,United Kingdom,59.400000000000006
548178,85123A,12,2011-03-29 14:35:00,2.95,u14367,United Kingdom,35.400000000000006
548185,85123A,12,2011-03-29 14:58:00,2.95,u15628,United Kingdom,35.400000000000006
548186,20725,30,2011-03-29 15:02:00,1.45,u13777,United Kingdom,43.5
548186,20727,20,2011-03-29 15:02:00,1.45,u13777,United Kingdom,29.0
548186,85123A,72,2011-03-29 15:02:00,2.55,u13777,United Kingdom,183.6
548188,22423,1,2011-03-29 15:12:00,12.75,u13263,United Kingdom,12.75
548188,85123A,1,2011-03-29 15:12:00,2.95,u13263,United Kingdom,2.95
548191,85099B,1,2011-03-29 15:20:00,4.13,,United Kingdom,4.13
548194,47566,1,2011-03-29 15:30:00,10.79,,United Kingdom,10.79
548194,85099B,4,2011-03-29 15:30:00,4.13,,United Kingdom,16.52
548194,21212,2,2011-03-29 15:30:00,1.25,,United Kingdom,2.5
548198,20725,3,2011-03-29 16:05:00,1.65,u16712,United Kingdom,4.949999999999999
548198,20727,3,2011-03-29 16:05:00,1.65,u16712,United Kingdom,4.949999999999999
548199,85099B,10,2011-03-29 16:12:00,1.95,u16945,United Kingdom,19.5
548202,21212,24,2011-03-29 16:36:00,0.55,u1698,United Kingdom,13.200000000000001
548203,22720,20,2011-03-29 16:40:00,12.95,,United Kingdom,259.0
548203,22197,637,2011-03-29 16:40:00,1.95,,United Kingdom,1242.1499999999999
548203,85099B,211,2011-03-29 16:41:00,4.95,,United Kingdom,1044.45
548203,47566,45,2011-03-29 16:41:00,12.95,,United Kingdom,582.75
548210,22423,1,2011-03-29 17:23:00,12.75,u14606,United Kingdom,12.75
548210,21212,2,2011-03-29 17:23:00,0.55,u14606,United Kingdom,1.1
548213,20725,10,2011-03-30 09:15:00,1.65,u15521,United Kingdom,16.5
548215,22197,12,2011-03-30 09:19:00,0.85,u15674,United Kingdom,10.2
548215,47566,8,2011-03-30 09:19:00,4.95,u15674,United Kingdom,39.6
548215,22423,3,2011-03-30 09:19:00,12.75,u15674,United Kingdom,38.25
548215,85123A,6,2011-03-30 09:19:00,2.95,u15674,United Kingdom,17.700000000000003
548217,85123A,32,2011-03-30 09:31:00,2.55,u17616,United Kingdom,81.6
548218,85099B,20,2011-03-30 09:36:00,1.95,u13999,United Kingdom,39.0
548234,20725,20,2011-03-30 10:32:00,1.65,u17594,United Kingdom,33.0
548234,20727,20,2011-03-30 10:32:00,1.65,u17594,United Kingdom,33.0
548242,20725,20,2011-03-30 10:34:00,1.65,u16218,United Kingdom,33.0
548242,20727,10,2011-03-30 10:34:00,1.65,u16218,United Kingdom,16.5
548257,22423,16,2011-03-30 10:54:00,10.95,u13802,United Kingdom,175.2
548257,85099B,200,2011-03-30 10:54:00,1.65,u13802,United Kingdom,330.0
548257,20725,100,2011-03-30 10:54:00,1.45,u13802,United Kingdom,145.0
548258,22423,6,2011-03-30 11:04:00,12.75,u14146,United Kingdom,76.5
548260,22423,4,2011-03-30 11:18:00,12.75,u15373,United Kingdom,51.0
548289,84879,8,2011-03-30 11:48:00,1.69,u13988,United Kingdom,13.52
548309,21212,1,2011-03-30 12:02:00,0.55,u16657,United Kingdom,0.55
548309,22423,1,2011-03-30 12:02:00,12.75,u16657,United Kingdom,12.75
548310,47566,1,2011-03-30 12:04:00,4.95,,United Kingdom,4.95
548312,22720,3,2011-03-30 12:12:00,4.95,u16059,United Kingdom,14.850000000000001
548312,85123A,4,2011-03-30 12:12:00,2.95,u16059,United Kingdom,11.8
548312,47566,2,2011-03-30 12:12:00,4.95,u16059,United Kingdom,9.9
548313,22720,3,2011-03-30 12:15:00,4.95,u15353,United Kingdom,14.850000000000001
548313,21212,24,2011-03-30 12:15:00,0.55,u15353,United Kingdom,13.200000000000001
548313,22423,5,2011-03-30 12:15:00,12.75,u15353,United Kingdom,63.75
548314,47566,4,2011-03-30 12:24:00,4.95,u16949,United Kingdom,19.8
548315,84879,8,2011-03-30 12:34:00,1.69,u16019,United Kingdom,13.52
548315,22423,16,2011-03-30 12:34:00,10.95,u16019,United Kingdom,175.2
548317,21212,24,2011-03-30 12:43:00,0.55,u18179,United Kingdom,13.200000000000001
548317,47566,4,2011-03-30 12:43:00,4.95,u18179,United Kingdom,19.8
548318,47566,50,2011-03-30 12:45:00,4.15,u13113,United Kingdom,207.50000000000003
548327,47566,2,2011-03-30 13:05:00,4.95,u16788,United Kingdom,9.9
548327,85123A,10,2011-03-30 13:05:00,2.95,u16788,United Kingdom,29.5
548327,22720,1,2011-03-30 13:05:00,4.95,u16788,United Kingdom,4.95
548330,20727,2,2011-03-30 13:26:00,1.65,u1481,United Kingdom,3.3
548330,20725,4,2011-03-30 13:26:00,1.65,u1481,United Kingdom,6.6
548331,22720,6,2011-03-30 13:28:00,4.95,u13047,United Kingdom,29.700000000000003
548331,47566,5,2011-03-30 13:28:00,4.95,u13047,United Kingdom,24.75
548331,85123A,12,2011-03-30 13:28:00,2.95,u13047,United Kingdom,35.400000000000006
548337,20725,2,2011-03-30 14:06:00,1.65,u18198,United Kingdom,3.3
548337,20727,2,2011-03-30 14:06:00,1.65,u18198,United Kingdom,3.3
548337,21212,4,2011-03-30 14:06:00,0.55,u18198,United Kingdom,2.2
548351,47566,50,2011-03-30 14:51:00,4.15,u13001,United Kingdom,207.50000000000003
548351,85099B,10,2011-03-30 14:51:00,1.95,u13001,United Kingdom,19.5
548354,21212,24,2011-03-30 15:06:00,0.55,u15981,United Kingdom,13.200000000000001
548367,22197,12,2011-03-30 15:51:00,0.85,u17677,United Kingdom,10.2
548367,20727,100,2011-03-30 15:51:00,1.45,u17677,United Kingdom,145.0
548367,85099B,100,2011-03-30 15:51:00,1.65,u17677,United Kingdom,165.0
548371,22197,4,2011-03-30 16:28:00,0.85,u17757,United Kingdom,3.4
548372,22423,6,2011-03-30 16:34:00,12.75,u14572,United Kingdom,76.5
548373,21212,1,2011-03-30 16:34:00,1.25,,United Kingdom,1.25
548373,22423,1,2011-03-30 16:34:00,24.96,,United Kingdom,24.96
548373,47566,3,2011-03-30 16:34:00,10.79,,United Kingdom,32.37
548373,84879,8,2011-03-30 16:34:00,3.12,,United Kingdom,24.96
548373,85099B,1,2011-03-30 16:34:00,4.13,,United Kingdom,4.13
548373,85123A,1,2011-03-30 16:34:00,5.79,,United Kingdom,5.79
548384,20725,1,2011-03-30 16:47:00,1.65,,United Kingdom,1.65
548400,85123A,3,2011-03-30 17:33:00,2.95,u174,United Kingdom,8.850000000000001
548404,22423,1,2011-03-31 09:38:00,12.75,u16398,United Kingdom,12.75
